HSPD1	0.87
NDRG2	1.0
KDM2A	0.8955555555555555
ZNF662	0.95
TMF1	0.8733333333333333
FOXA1	0.9655555555555555
ZNF844	0.85
H3C11	0.9755555555555555
ELF1	0.8833333333333333
OPN3	0.8944444444444445
IRF3	0.77
CXCR2	0.9533333333333334
ADRB1	0.86
NOC2L	0.9666666666666667
H2BC10	0.9688888888888889
ATF3	0.8933333333333333
THRB	0.9466666666666667
LASP1	0.9955555555555555
ZNF461	0.85
FGF10	0.88
PPARG	0.9055555555555556
NRF1	0.9588888888888889
GATA3	0.9977777777777778
PTHLH	0.9666666666666667
TRIM38	0.91
NTRK3	0.98
ALX4	0.8311111111111111
FOS	0.9011111111111111
FGD5	0.8511111111111112
ARHGAP24	0.9911111111111112
MSC	0.9855555555555555
ATAD2	0.9255555555555556
TFIP11	0.9533333333333334
SNW1	0.9266666666666666
RGN	0.9466666666666667
FCGRT	0.9622222222222222
ADA	0.83
AVPR2	0.87
ZNF43	0.9188888888888889
IGF2R	0.8633333333333333
SAP18	0.9244444444444444
GAS7	0.9344444444444444
EN1	0.9977777777777778
PREX2	0.9711111111111111
ZC3H18	0.9866666666666667
PAX7	0.7888888888888889
DAPK1	0.87
PRKAA2	0.8844444444444445
TSC22D3	0.87
RDH10	0.7455555555555555
ABLIM3	1.0
GTF2F1	0.9977777777777778
FAM120B	0.8511111111111112
PARP14	0.99
SERPINB9	0.8766666666666667
KNG1	0.89
H3C3	0.9755555555555555
chebi:17967	0.9355555555555556
FOXJ2	0.9977777777777778
H3-3A	0.9822222222222222
chebi:25255	0.9111111111111111
CAD	1.0
BCL11B	0.9588888888888889
FOXD3	0.9377777777777778
ITGB1	0.99
MEIS1	0.94
SF1	0.9833333333333333
PDK4	0.97
MYBL1	0.8655555555555555
LHX2	0.9888888888888889
NMI	0.8
SMPD2	0.85
ITGB6	0.85
ZCCHC12	0.86
RCOR1	0.9944444444444445
TLX3	0.9811111111111112
TADA3	0.8344444444444444
KIDINS220	0.83
TGFBR1	0.9544444444444444
RASSF5	0.8
IKZF2	1.0
H2AX	0.9266666666666666
SNAPC4	0.9788888888888889
MORC2	0.86
ZNF57	0.8577777777777778
HCFC1	0.9522222222222222
CCNK	0.9844444444444445
FHIT	0.85
BCOR	0.9611111111111111
ELF4	0.8522222222222222
MED13L	0.9244444444444444
KCNH1	0.89
RUNX1	0.9644444444444444
SF3B5	0.8211111111111111
NISCH	0.86
SOX10	0.7988888888888889
C1QBP	0.89
ATP12A	0.9344444444444444
ASAP3	0.9866666666666667
KLF3	0.9066666666666666
SUPT7L	0.9655555555555555
CHD7	0.99
GCM1	0.8477777777777777
POLR1G	0.9866666666666667
TNXB	0.99
H3C10	0.9755555555555555
DUOX1	0.82
GATA2	0.9988888888888889
RBL1	0.9755555555555555
chebi:49639	0.7855555555555556
ARID3B	1.0
GDF7	0.9844444444444445
OR5L1	0.9611111111111111
RBM14	0.9733333333333334
ZBTB18	0.9922222222222222
H3C6	0.9755555555555555
PDCD4	1.0
KLF7	0.9644444444444444
EYA1	1.0
SAFB	0.8777777777777778
MAGI1	0.83
CNOT3	0.82
FGF18	0.77
H3C2	0.9755555555555555
ZNF711	0.82
MAP3K2	0.9966666666666667
ZNF677	0.8155555555555556
SALL1	0.9
KDM2B	1.0
DDIT3	0.9444444444444444
NR3C2	0.83
KLF8	0.9922222222222222
F10	0.95
LGALS1	0.87
GABRA4	0.87
SORCS1	0.93
CYP26A1	0.7833333333333333
SMAD1	1.0
DBNL	0.87
FOXL1	0.9611111111111111
KLF9	0.8722222222222222
TCF12	0.8533333333333334
KLF4	0.8744444444444445
L3MBTL3	0.9933333333333333
ESF1	0.98
chebi:46666	0.9522222222222222
chebi:23994	0.9422222222222222
DDX54	0.8577777777777778
PHF21A	0.9055555555555556
RTKN	0.84
FOXO3	0.9711111111111111
ZC3H13	0.9033333333333333
RASGRF1	0.84
NFIA	1.0
PAK6	0.91
GNG12	0.76
SMARCA4	0.9288888888888889
MCM4	1.0
CDX2	0.8511111111111112
WWTR1	1.0
CRYM	0.9766666666666667
STK3	0.9
H3C4	0.9755555555555555
HTR3B	0.85
TRAF4	0.9544444444444444
PATJ	0.81
RRBP1	0.8755555555555555
CHEBI:45713	0.9411111111111111
ANK2	0.99
COIL	0.9733333333333334
GFRA1	1.0
RGS17	0.8644444444444445
chebi:34202	0.8366666666666667
P2RY4	0.8833333333333333
FOXO4	0.8866666666666667
FOXC1	0.9988888888888889
DAXX	0.9311111111111111
ELF2	0.9088888888888889
ZNF471	0.9577777777777777
PDE6A	0.9
ZNF626	0.8522222222222222
CEBPG	0.8244444444444444
TLX1	0.9255555555555556
CNTFR	0.93
RARG	0.82
PBX1	0.9322222222222222
HOXA4	0.8833333333333333
BTAF1	0.8
RRAGC	0.73
NR4A1	0.9388888888888889
SMAD4	1.0
MAZ	0.9766666666666667
RHOB	0.8966666666666666
ESR2	0.9566666666666667
chebi:17153	0.9122222222222223
DTX2	0.9622222222222222
CIT	0.9244444444444444
NFIB	0.9866666666666667
CPE	0.8433333333333334
SSX2IP	0.8177777777777778
ITPR3	1.0
PIK3C2B	1.0
RSPO1	0.88
ATP2C1	0.88
CYP26B1	0.6633333333333333
FOXI1	0.9922222222222222
BCORL1	0.8311111111111111
TRAK1	0.9544444444444444
EBF2	0.9911111111111112
TCF19	0.9033333333333333
POU3F2	0.93
ERG	0.97
BACH1	0.8722222222222222
HDAC5	1.0
ELAVL2	0.9833333333333333
FLNB	0.9166666666666666
PPP2R5E	0.8855555555555555
KIF23	0.92
TCF4	0.9877777777777778
IRAK4	0.85
ZNF214	0.8477777777777777
ETS1	0.8977777777777778
AHCTF1	0.95
ZNF425	0.9044444444444445
PAX4	0.9688888888888889
CEACAM1	0.8577777777777778
RORA	0.9711111111111111
WSB2	0.89
FOXF2	0.9744444444444444
RALGPS2	0.97
ARHGEF12	0.8644444444444445
MACF1	0.7855555555555556
AURKA	0.84
PITX2	0.9288888888888889
PML	0.9844444444444445
SLC44A2	0.9644444444444444
FZD6	0.9644444444444444
FGG	0.89
MYBBP1A	0.89
E2F7	0.92
EYA4	0.83
MSH3	0.9566666666666667
CEBPZ	0.9733333333333334
FLRT2	0.9433333333333334
BUB1B	0.99
HDAC4	0.8811111111111111
GTF2A1	0.99
ANXA1	0.9266666666666666
HDAC3	0.9722222222222222
PAX8	0.9966666666666667
MET	0.84
VPS72	0.9766666666666667
TBC1D12	0.95
FOSL2	0.8833333333333333
CGA	0.89
MPP7	0.89
NFIX	0.9966666666666667
ATF2	0.9777777777777777
CNOT2	0.8788888888888889
DICER1	0.8866666666666667
LZTFL1	0.8466666666666667
H3C14	0.9788888888888889
CCNA2	0.8022222222222222
ADH1A	0.88
PPP1R12B	1.0
TBL3	0.86
chebi:17347	0.9255555555555556
GNA14	0.83
NLE1	0.9622222222222222
MAPK3	0.8455555555555555
SFMBT2	0.77
ZYX	0.82
CDS1	0.83
HUS1	0.85
SLK	0.95
TBC1D5	0.8766666666666667
FOXJ1	0.9911111111111112
PAFAH1B2	0.88
RBM15B	0.8877777777777778
HDGF	0.9933333333333333
REPIN1	0.9444444444444444
IRF4	0.9811111111111112
H2BC7	0.9733333333333334
LHX3	0.9888888888888889
GAB1	0.8811111111111111
STK10	0.9822222222222222
ESX1	0.85
RPH3AL	0.81
PDLIM7	0.9744444444444444
GATA5	0.7444444444444445
GAP43	0.8022222222222222
TRIP10	1.0
ATRX	0.9755555555555555
PBRM1	1.0
PPP2R5C	0.7811111111111111
ASF1A	0.9922222222222222
CHEBI:27881	0.9411111111111111
HPGD	0.9988888888888889
POGZ	0.9988888888888889
chebi:38689	0.8655555555555555
H3C15	0.9788888888888889
CBX3	0.9944444444444445
DCC	0.8388888888888889
MTDH	0.98
CWF19L2	0.8133333333333334
KPNA1	0.9011111111111111
CDK6	0.8188888888888889
TCEAL2	0.8788888888888889
UNC5C	0.87
TLK2	0.9333333333333333
ZFP2	0.8811111111111111
ERO1A	1.0
FOXD1	0.9977777777777778
ADGRA2	0.9922222222222222
GTF2H3	0.7922222222222223
CC2D1A	0.83
RUNX2	0.9711111111111111
chebi:2504	0.8577777777777778
NCK1	0.86
SREBF1	0.9755555555555555
PDE10A	0.78
SP7	0.9977777777777778
U2AF2	0.9977777777777778
BAZ1A	0.9511111111111111
SOX17	0.8555555555555555
GNB4	0.81
PTTG1	0.8555555555555555
SOX9	0.9988888888888889
SMAD2	0.9944444444444445
KCTD1	0.9188888888888889
RB1	0.92
EPHB4	1.0
ATF6	0.6966666666666667
ANXA9	0.99
ARHGDIA	0.8455555555555555
RARA	0.9522222222222222
WASL	0.83
MLH1	1.0
NOLC1	0.9988888888888889
LMO3	0.9911111111111112
RUNX3	0.9811111111111112
RIN1	0.8666666666666667
TOX2	0.83
IL10	0.8922222222222222
YAP1	0.9966666666666667
NFYB	0.9022222222222223
ALX1	0.8866666666666667
ENO1	0.88
CERS5	0.96
MYB	0.9655555555555555
ERBB4	0.88
H2AC6	0.9433333333333334
TERF2IP	0.9466666666666667
HOXD8	0.8466666666666667
HOXC11	0.84
H2BC4	0.9744444444444444
SCYL1	1.0
EBF1	0.86
SRF	0.9877777777777778
TLE1	0.9533333333333334
GPR176	0.8922222222222222
NEK6	0.83
STAT1	0.92
TAF5	1.0
SMAD9	0.9788888888888889
H3C1	0.9733333333333334
TEPSIN	0.7211111111111111
BANP	0.9033333333333333
DRD1	0.8511111111111112
MYOD1	0.9966666666666667
PCBP1	0.9533333333333334
IRF7	0.9811111111111112
INHBA	0.9144444444444444
RFX1	1.0
DNM1L	0.8622222222222222
RPS6KA1	0.9477777777777778
FGD6	0.8866666666666667
RYBP	0.96
KLF12	0.9611111111111111
MED15	0.92
CBX8	0.9944444444444445
KAT5	0.9022222222222223
ARHGAP20	0.9188888888888889
HNF1B	0.9822222222222222
HMGA1	0.9577777777777777
IKBKG	0.9088888888888889
AFDN	0.82
RAD51	0.82
TAOK2	0.99
chebi:29866	0.9611111111111111
LDB1	0.82
GFRA3	0.84
FCER1A	0.87
PEG3	0.88
NELFA	0.8877777777777778
HOXB1	0.92
ID4	0.9455555555555556
CDKN1B	0.79
SMARCE1	0.9722222222222222
NFIC	0.8911111111111111
H3C8	0.9755555555555555
CAMK1	0.9533333333333334
GKAP1	0.9711111111111111
PLAGL1	0.94
TARBP2	0.9666666666666667
chebi:15743	0.9411111111111111
DEPTOR	0.9611111111111111
MECOM	0.9944444444444445
LRRFIP1	0.9333333333333333
CLIC3	0.9788888888888889
TRIM28	0.9644444444444444
ATXN1	0.9722222222222222
PICALM	0.82
TBC1D24	0.88
SLC1A2	0.82
DPF1	1.0
HSP90AB1	0.98
PUF60	0.9533333333333334
AGFG2	0.9888888888888889
SMG7	0.9388888888888889
MSX2	0.8488888888888889
chebi:27928	0.8666666666666667
BMPR1B	0.6044444444444445
CRTC3	0.9377777777777778
TLE5	0.9655555555555555
DFFA	1.0
GATAD2A	0.9822222222222222
SPARCL1	0.8355555555555556
HOXA5	0.82
VENTX	0.91
chebi:29865	0.9644444444444444
ADAM17	0.73
MDC1	0.8522222222222222
ALDH1A2	0.8655555555555555
MGST2	0.91
CASK	0.86
RXRB	0.98
ELK3	0.9044444444444445
H2BC21	0.9533333333333334
TCEA3	0.9555555555555556
ZFYVE19	0.82
ATF1	0.9677777777777777
PER2	0.8933333333333333
FSTL1	0.9
AR	0.8
SLC9A1	0.88
CD80	0.84
APBB2	0.9755555555555555
KLF16	0.9455555555555556
GABPB2	0.9277777777777778
DNMT1	0.9066666666666666
SP110	0.81
TOP1	0.95
PAX2	0.9988888888888889
FLNA	0.8333333333333334
RAN	0.9
OGFR	0.9188888888888889
ZNF385D	0.9377777777777778
DDX10	0.9177777777777778
RGMA	0.9433333333333334
ANK3	0.89
SOX7	0.8255555555555556
H2BC8	0.9733333333333334
SP100	0.87
TGFBR2	0.9422222222222222
GALR2	0.9811111111111112
chebi:28112	0.8633333333333333
MYO9B	0.79
NRG2	0.8622222222222222
ARAP1	0.9466666666666667
ARHGAP11A	0.9555555555555556
ARHGAP10	1.0
TSPYL2	0.73
FEZF2	0.9
EVX1	0.7166666666666667
RPS6KA6	0.86
PTPN14	0.83
ADIPOQ	0.9422222222222222
ZBTB4	0.9144444444444444
ZNF750	0.9355555555555556
MBD4	0.9244444444444444
EZH2	0.9311111111111111
ZDHHC18	0.84
RXFP3	0.8355555555555556
TFDP1	0.9222222222222223
GNRHR2	0.9133333333333333
NXN	0.9777777777777777
FRY	0.9933333333333333
MGLL	0.95
TRAF3	0.81
ITGA5	0.98
PAX6	0.9811111111111112
GTF2A2	0.9811111111111112
SMARCC2	0.9566666666666667
AIFM1	0.9755555555555555
STRN3	0.9433333333333334
chebi:17823	0.9033333333333333
BRAF	0.92
POU1F1	0.9166666666666666
SMC3	0.85
TONSL	0.98
NFIL3	0.9433333333333334
VSX1	0.9988888888888889
ETV3	0.6733333333333333
SOX6	0.76
TACR1	0.86
EMX2	0.84
GDF6	0.85
TIAM1	0.98
SDR16C5	0.6644444444444444
ARAF	0.8788888888888889
CCDC88C	0.83
GNB1	0.8
MCM7	0.94
MED9	0.9088888888888889
CIC	0.9844444444444445
ANK1	0.87
CTNNA1	0.86
MYH9	0.84
GBX2	0.8
RGS4	0.8511111111111112
SMAD5	0.9944444444444445
RBBP8	0.8822222222222222
DEPDC1	0.9244444444444444
NTN1	0.79
ZNF135	0.89
POLR1E	0.9444444444444444
HTR2B	0.86
MMP14	0.9633333333333334
EPHA1	0.8066666666666666
ZNF384	0.9333333333333333
SRY	0.9966666666666667
NOSTRIN	0.9
H3C7	0.9755555555555555
NUDT4	0.8588888888888889
CNTNAP2	0.8977777777777778
BPTF	0.9566666666666667
H2BC1	0.9511111111111111
SH3BP5	0.87
PLEKHM1	0.86
TWIST1	0.79
chebi:6651	0.8011111111111111
ECM1	0.87
TBL1X	0.8944444444444445
RBFOX2	0.9555555555555556
SMAD3	0.9966666666666667
chebi:84069	0.9488888888888889
KLF15	0.9777777777777777
XBP1	0.8644444444444445
SARM1	0.84
chebi:15334	0.9377777777777778
GOLGA2	0.8455555555555555
MED30	0.8844444444444445
ROBO2	0.8555555555555555
ELL	0.9044444444444445
ALB	0.8988888888888888
CCT7	0.8088888888888889
STAT2	0.8088888888888889
FOXO1	0.7977777777777778
H4C6	0.8666666666666667
chebi:61076	0.9555555555555556
MACROH2A1	0.84
HMGB1	0.9255555555555556
chebi:23528	0.5766666666666667
HSP90B1	0.8388888888888889
H2BC12	0.96
HDAC2	0.8577777777777778
chebi:4393	0.76
TAF12	0.7
TADA2A	0.8377777777777777
HCAR2	0.7
ETV7	0.6777777777777778
RAB1B	0.9533333333333334
chebi:181914	0.7966666666666666
chebi:38161	0.7322222222222222
DDB1	0.87
NUP50	0.8333333333333334
SOX2	0.8677777777777778
EHMT1	0.7533333333333333
chebi:132082	0.7388888888888889
ZDHHC5	0.6388888888888888
BRD3	0.86
H2BC26	0.94
EHMT2	0.8366666666666667
H2AC16	0.82
GFI1	0.7522222222222222
H4C2	0.8666666666666667
TRRAP	0.7166666666666667
chebi:32509	0.7355555555555555
POLR2H	0.9166666666666666
HDAC7	0.66
WDR76	0.8288888888888889
SMARCA2	0.8688888888888889
FBXW7	0.7766666666666666
CCNH	0.7866666666666666
H4C11	0.8666666666666667
PTGS1	0.7011111111111111
CCND1	0.7833333333333333
HDAC6	0.7466666666666667
CHEBI:18145	0.8377777777777777
STAT6	0.8222222222222222
MAD2L2	0.7811111111111111
STAT4	0.86
H2BC9	0.8644444444444445
ZBTB24	0.31666666666666665
chebi:164200	0.8388888888888889
RBBP4	0.8033333333333333
E2F6	0.87
NF1	0.7677777777777778
THAP1	0.6588888888888889
SMARCB1	0.8877777777777778
chebi:46195	0.73
ARID1A	0.87
FKBP1A	0.5811111111111111
PNP	0.7255555555555555
PRRX2	0.7766666666666666
chebi:41774	0.7255555555555555
YEATS2	0.5577777777777778
ZEB1	0.8244444444444444
NKX2-1	0.8711111111111111
HMOX1	0.6944444444444444
CHEBI:9141	0.6144444444444445
POLR2L	0.9555555555555556
H4C15	0.8666666666666667
CUX1	0.8511111111111112
chebi:5775	0.7122222222222222
ARHGAP1	0.9366666666666666
H4C1	0.8655555555555555
H4C16	0.8666666666666667
chebi:46557	0.7944444444444444
GATA6	0.5866666666666667
CEBPA	0.8077777777777778
MEOX1	0.31
ZZZ3	0.6544444444444445
XIAP	0.7677777777777778
BMP4	0.7611111111111111
ZMAT2	0.8922222222222222
H2BC12L	0.8788888888888889
TCF3	0.8344444444444444
AQP9	0.7633333333333333
SMAD7	0.5344444444444445
chebi:28201	0.7555555555555555
FLI1	0.7344444444444445
chebi:178012	0.7988888888888889
chebi:29678	0.7533333333333333
CREBBP	0.8211111111111111
CHEBI:30512	0.6155555555555555
TLE3	0.9433333333333334
chebi:134179	0.7222222222222222
H4C8	0.8666666666666667
MYOG	0.9722222222222222
SIN3A	0.8755555555555555
ACTL6A	0.8377777777777777
AQP7	0.7444444444444445
LIMD1	0.5155555555555555
TAF9	0.7488888888888889
TAF6	0.7644444444444445
RPS3	0.8688888888888889
MNAT1	0.8355555555555556
MBIP	0.5688888888888889
CHEBI:27568	0.8444444444444444
MTA2	0.8277777777777777
H4C4	0.8666666666666667
chebi:37565	0.5966666666666667
SEC61B	0.79
MAX	0.8333333333333334
chebi:31638	0.8111111111111111
TFDP2	0.81
KEAP1	0.7922222222222223
FBRS	0.6466666666666666
GSTO1	0.7155555555555555
CSNK2A2	0.8444444444444444
TAL1	0.9577777777777777
SMARCD2	0.7088888888888889
chebi:7553	0.6866666666666666
KAT2A	0.7477777777777778
HCAR3	0.6988888888888889
H2AC15	0.82
H2AC14	0.8533333333333334
chebi:36740	0.7288888888888889
DPF2	0.8666666666666667
NOG	0.7977777777777778
GATA4	0.8877777777777778
H2BC17	0.8944444444444445
RPA3	0.8155555555555556
CHEBI:47217	0.79
PLK1	0.8366666666666667
BMP2	0.7588888888888888
BMP15	0.8577777777777778
H4C9	0.8644444444444445
EGR2	0.7344444444444445
AS3MT	0.7455555555555555
chebi:27732	0.7533333333333333
ACVR1	0.5544444444444444
CHEBI:36904	0.8444444444444444
TCF7L2	0.8644444444444445
DOCK1	0.35
SERPINA1	0.45666666666666667
TBL1XR1	0.8522222222222222
H2BC11	0.9111111111111111
H4C13	0.8666666666666667
NR3C1	0.84
CHEBI:133673	0.6444444444444445
SETDB1	0.7544444444444445
H2BC15	0.9044444444444445
ELK1	0.8177777777777778
NCOR2	0.8144444444444444
chebi:33216	0.7944444444444444
SPAG9	0.8533333333333334
POLR2F	0.9366666666666666
H2AC20	0.8733333333333333
GDNF	0.9688888888888889
ESRRA	0.86
CHEBI:27563	0.79
ETS2	0.8233333333333334
LATS1	0.8233333333333334
H4C3	0.8666666666666667
H2AC11	0.82
chebi:78510	0.7988888888888889
H2AC13	0.82
BAG2	0.8244444444444444
chebi:25434	0.8055555555555556
SUPT5H	0.9633333333333334
CTBP1	0.8677777777777778
CCT4	0.8
PAN2	0.8811111111111111
TBP	0.8166666666666667
CLOCK	0.5855555555555556
STAT5A	0.9233333333333333
BRD2	0.9355555555555556
MGA	0.8377777777777777
CHEBI:28445	0.7388888888888889
H2AC17	0.82
RHOBTB1	0.6588888888888889
TGFB3	0.6611111111111111
H4C14	0.8666666666666667
IRF1	0.8477777777777777
CATSPER1	0.2877777777777778
CHEBI:27744	0.6444444444444445
FOXA2	0.9977777777777778
H2BC5	0.8733333333333333
RPA2	0.83
H4C12	0.8666666666666667
RPA1	0.8855555555555555
GTF2B	0.8555555555555555
H2AC4	0.8388888888888889
RAD50	0.8133333333333334
MEF2A	0.8066666666666666
chebi:83197	0.73
LENG1	0.6922222222222222
STAT5B	0.85
DDX17	0.9511111111111111
MYC	0.8122222222222222
chebi:34372	0.7855555555555556
H2AC8	0.8388888888888889
SMARCC1	0.9644444444444444
RBMX	0.9466666666666667
SLC12A4	0.5144444444444445
CHEBI:33234	0.8377777777777777
ANKFY1	0.6022222222222222
CCT2	0.8766666666666667
H2BC14	0.9077777777777778
H4C5	0.8666666666666667
LEF1	0.8555555555555555
NFYC	0.6711111111111111
GDF9	0.7811111111111111
MARS1	0.8322222222222222
chebi:10022	0.8333333333333334
TUBB	0.8144444444444444
ETV4	0.7022222222222222
ARID1B	0.7377777777777778
TBR1	0.5377777777777778
chebi:47807	0.74
SF3B3	0.9522222222222222
PRPF19	0.9522222222222222
AGR2	0.7877777777777778
chebi:38940	0.69
RPS11	0.8966666666666666
CENPA	0.8666666666666667
HDAC1	0.8311111111111111
XRCC5	0.8577777777777778
YTHDC1	0.8544444444444445
CHEBI:143658	0.7377777777777778
NEK4	0.7611111111111111
RGS3	0.9644444444444444
chebi:28420	0.9544444444444444
TUBA1A	0.7688888888888888
VDR	0.6877777777777778
E2F3	0.67
SUGP1	0.7844444444444445
chebi:16330	0.4666666666666667
chebi:41922	0.8188888888888889
RPS16	0.8555555555555555
chebi:34567	0.6488888888888888
chebi:85990	0.7277777777777777
CCT6A	0.8322222222222222
S100B	0.43555555555555553
RPL11	0.8266666666666667
NCOR1	0.7855555555555556
CTSL	0.69
chebi:22977	0.5233333333333333
MRE11	0.7266666666666667
EWSR1	0.7766666666666666
TGFB1	0.6466666666666666
PPARA	0.6777777777777778
chebi:72564	0.5888888888888889
PRKD2	0.5377777777777778
GAN	0.2644444444444444
chebi:64090	0.59
GRB7	0.9744444444444444
CEP70	0.5477777777777778
CCDC12	0.5133333333333333
chebi:28869	0.59
ACTA1	0.7055555555555556
CHEBI:30052	0.5977777777777777
NUDC	0.7033333333333334
chebi:27899	0.6711111111111111
POLR2E	0.8655555555555555
CDC5L	0.8655555555555555
CSF3	0.6544444444444445
BCAS2	0.9488888888888889
SLC16A11	0.5377777777777778
chebi:16240	0.6855555555555556
CCT3	0.7444444444444445
chebi:45716	0.6855555555555556
HNRNPL	0.7833333333333333
PDX1	0.37666666666666665
POLR2K	0.8877777777777778
YWHAG	0.7311111111111112
YWHAQ	0.7
chebi:28216	0.6044444444444445
RREB1	0.8244444444444444
TBX5	0.7466666666666667
DNAJA1	0.7622222222222222
TFCP2	0.7344444444444445
CDK8	0.7477777777777778
TAF1	0.6555555555555556
MYCN	0.8266666666666667
SEC16A	0.7466666666666667
chebi:25812	0.6411111111111111
EED	0.8633333333333333
chebi:23414	0.5766666666666667
USP22	0.6688888888888889
ZHX2	0.55
E2F2	0.6155555555555555
HSPA2	0.7111111111111111
OGA	0.6666666666666666
XRCC6	0.8466666666666667
HELZ	0.6655555555555556
JUN	0.6411111111111111
GTF3A	0.5655555555555556
YWHAB	0.6766666666666666
CUL4A	0.6222222222222222
chebi:31835	0.6622222222222223
chebi:34795	0.6444444444444445
chebi:9516	0.7422222222222222
RING1	0.67
RARB	0.6688888888888889
TKT	0.7511111111111111
CHEBI:28358	0.76
chebi:46024	0.6233333333333333
SKP1	0.6322222222222222
H1-2	0.8411111111111111
MPO	0.30333333333333334
chebi:6820	0.6122222222222222
USP15	0.6233333333333333
SLU7	0.9177777777777778
CYP2C19	0.6144444444444445
TAF9B	0.6655555555555556
chebi:9464	0.6833333333333333
CHEBI:30621	0.5811111111111111
ZMYM2	0.6433333333333333
chebi:46650	0.6033333333333334
IL18	0.4911111111111111
EIF3F	0.7211111111111111
SP1	0.6911111111111111
HSPA7	0.7177777777777777
RHOC	0.5511111111111111
PRPF4	0.8766666666666667
EMC2	0.5544444444444444
MYO1C	0.74
STAG2	0.8422222222222222
chebi:15996	0.4
SF3A1	0.9477777777777778
TRIM37	0.7588888888888888
POLR2B	0.8377777777777777
CUL4B	0.8188888888888889
TRIM25	0.6655555555555556
ABCC1	0.6477777777777778
RUVBL1	0.6711111111111111
L3MBTL2	0.4766666666666667
chebi:30614	0.6566666666666666
POLR1C	0.6422222222222222
WDR70	0.6433333333333333
SUZ12	0.8411111111111111
EP300	0.7233333333333334
YWHAZ	0.6666666666666666
NME1	0.4411111111111111
SOD1	0.5566666666666666
WBP11	0.9244444444444444
chebi:29073	0.8911111111111111
