CBX8	interacts-with	SQSTM1
CBX8	interacts-with	TEX10
CBX8	interacts-with	CDKN2C
CBX8	interacts-with	SUSD2
CBX8	interacts-with	TCF21
CBX8	interacts-with	MEOX2
CBX8	interacts-with	IFI27L2
CBX8	interacts-with	GATA2
CBX8	interacts-with	PPP1R21
CBX8	interacts-with	NR5A1
CBX8	interacts-with	SLC24A5
CBX8	interacts-with	RNF39
CBX8	interacts-with	TBC1D30
CBX8	interacts-with	SSTR2
CBX8	interacts-with	GLB1L2
CBX8	interacts-with	TNF
CBX8	interacts-with	COMMD3
CBX8	interacts-with	PLA2G7
CBX8	interacts-with	ADRB1
CBX8	interacts-with	INTS10
CBX8	interacts-with	KCNA5
CBX8	interacts-with	SOWAHA
CBX8	interacts-with	RAP1GAP
CBX8	interacts-with	DSCAML1
CBX8	interacts-with	CCL3
CBX8	interacts-with	HPGDS
CBX8	interacts-with	GUCY2D
CBX8	interacts-with	CHRDL1
CBX8	interacts-with	ST3GAL5
CBX8	interacts-with	CCR7
CBX8	interacts-with	TTBK1
CBX8	interacts-with	KDM4A
CBX8	interacts-with	TBCEL
CBX8	interacts-with	PGR
CBX8	interacts-with	LMOD3
CBX8	interacts-with	TMEM100
CBX8	interacts-with	HLA-C
CBX8	interacts-with	ADAMTS19
CBX8	interacts-with	PRDM13
CBX8	interacts-with	CADPS
CBX8	interacts-with	PDE3B
CBX8	interacts-with	HOXC5
CBX8	interacts-with	NGFR
CBX8	interacts-with	MRC1
CBX8	interacts-with	TNFRSF11B
CBX8	interacts-with	LYL1
CBX8	interacts-with	CTCFL
CBX8	interacts-with	AKR1C4
CBX8	interacts-with	QRFPR
CBX8	interacts-with	SCNN1G
CBX8	interacts-with	MYH11
CBX8	interacts-with	DMBT1
CBX8	interacts-with	MYLK4
CBX8	interacts-with	RPL24
CBX8	interacts-with	RAVER2
CBX8	interacts-with	UGT1A1
CBX8	interacts-with	UNC5A
CBX8	interacts-with	OTOF
CBX8	interacts-with	PSMB4
CBX8	interacts-with	IRF8
CBX8	interacts-with	PIGA
CBX8	interacts-with	APOBEC3A
CBX8	interacts-with	HMGB4
CBX8	interacts-with	F7
CBX8	interacts-with	ZHX2
CBX8	interacts-with	PAK1
CBX8	interacts-with	GUCY2F
CBX8	interacts-with	LINGO4
CBX8	interacts-with	RINL
CBX8	interacts-with	CDH22
CBX8	interacts-with	B4GALNT2
CBX8	interacts-with	PAX5
CBX8	interacts-with	HTR3C
CBX8	interacts-with	MAPK3
CBX8	interacts-with	FAM169A
CBX8	interacts-with	IL9
CBX8	interacts-with	SLC1A3
CBX8	interacts-with	KDM5B
CBX8	interacts-with	KLRG1
CBX8	interacts-with	FMO5
CBX8	interacts-with	TFG
CBX8	interacts-with	PPP1R16B
CBX8	interacts-with	NKX2-3
CBX8	interacts-with	GPR45
CBX8	interacts-with	SCNN1B
CBX8	interacts-with	RBP4
CBX8	interacts-with	NEURL1
CBX8	interacts-with	PHF24
CBX8	interacts-with	LETMD1
CBX8	interacts-with	MAST1
CBX8	interacts-with	PSD2
CBX8	interacts-with	BTNL3
CBX8	interacts-with	DIRAS1
CBX8	interacts-with	FNTB
CBX8	interacts-with	ZAP70
GPR12	interacts-with	GPR3
GPR12	interacts-with	CASP7
GPR12	interacts-with	MAPK3
GPR12	interacts-with	CCDC115
GPR12	interacts-with	SCAMP2
GPR12	interacts-with	GNAL
GPR12	interacts-with	SLC25A28
GPR12	interacts-with	NCAM1
GPR12	interacts-with	MIR16-2
GPR12	interacts-with	PNOC
GPR12	interacts-with	MIR98
GPR12	interacts-with	MIR134
GPR12	interacts-with	ABCB8
GPR12	interacts-with	MTX1
GPR12	interacts-with	ABHD17A
GPR12	interacts-with	NEGR1
GPR12	interacts-with	BAALC
GPR12	interacts-with	STARD3
GPR12	interacts-with	DSCAML1
GPR12	interacts-with	RPS6
GPR12	interacts-with	MIRLET7D
GPR12	interacts-with	SLC6A2
GPR12	interacts-with	EED
GPR12	interacts-with	HDAC3
GPR12	interacts-with	EZH2
GPR12	interacts-with	KDM4A
GPR12	interacts-with	GATA2
GPR12	interacts-with	HNF4A
TCF7	interacts-with	TBP
TCF7	interacts-with	TNFRSF11B
TCF7	interacts-with	TP53
TCF7	interacts-with	ICOS
TCF7	interacts-with	ICAM1
TCF7	interacts-with	TCF7L2
TCF7	interacts-with	CXCL11
TCF7	interacts-with	MLH1
TCF7	interacts-with	MBD2
TCF7	interacts-with	MMP2
TCF7	interacts-with	CD74
TCF7	interacts-with	CCR7
TCF7	interacts-with	IRF4
TCF7	interacts-with	EZH2
TCF7	interacts-with	SFRP1
TCF7	interacts-with	NCAM1
TCF7	interacts-with	BCR
TCF7	interacts-with	GZMK
TCF7	interacts-with	IFNGR1
TCF7	interacts-with	CCL3
TCF7	interacts-with	TCF7L1
TCF7	interacts-with	ARID4B
TCF7	interacts-with	STAT6
TCF7	interacts-with	KLRG1
TCF7	interacts-with	TNF
TCF7	interacts-with	HBEGF
TCF7	interacts-with	TGFB1
TCF7	interacts-with	SUCLA2
TCF7	interacts-with	ST14
TCF7	interacts-with	IL6ST
TCF7	interacts-with	GZMM
TCF7	interacts-with	MPPE1
TCF7	interacts-with	RBP4
TCF7	interacts-with	SRC
TCF7	interacts-with	BMP2
TCF7	interacts-with	HDAC3
TCF7	interacts-with	KLF5
TCF7	interacts-with	BTF3
TCF7	interacts-with	NRL
TCF7	interacts-with	TBR1
TCF7	interacts-with	ZNF169
TCF7	interacts-with	PDGFRA
TCF7	interacts-with	SNAI1
TCF7	interacts-with	ACVR1B
TCF7	interacts-with	DBP
TCF7	interacts-with	TGFB1I1
TCF7	interacts-with	RARA
TCF7	interacts-with	E2F2
TCF7	interacts-with	FOXH1
TCF7	interacts-with	MIR576
TCF7	interacts-with	GAK
TCF7	interacts-with	SMARCA4
TCF7	interacts-with	SMARCA1
TCF7	interacts-with	NR5A1
TCF7	interacts-with	NR4A3
TCF7	interacts-with	BCL9L
TCF7	interacts-with	COL1A2
TCF7	interacts-with	PAX5
TCF7	interacts-with	RPS6
TCF7	interacts-with	ZNF691
TCF7	interacts-with	FOXJ1
TCF7	interacts-with	PBX4
TCF7	interacts-with	ETV6
TCF7	interacts-with	CEBPA
TCF7	interacts-with	HIST1H2BH
TCF7	interacts-with	RBBP5
TCF7	interacts-with	THEMIS
TCF7	interacts-with	JUP
TCF7	interacts-with	NOTO
TCF7	interacts-with	SMC1A
TCF7	interacts-with	MIR98
TCF7	interacts-with	IL4R
TCF7	interacts-with	ZAP70
TCF7	interacts-with	ZIC2
TCF7	interacts-with	CTCFL
TCF7	interacts-with	HK2
TCF7	interacts-with	IRF8
TCF7	interacts-with	SNX9
TCF7	interacts-with	AKT2
TCF7	interacts-with	MIR4677
TCF7	interacts-with	TBX2
TCF7	interacts-with	HIST1H2BK
TCF7	interacts-with	TRRAP
TCF7	interacts-with	PLAGL2
TCF7	interacts-with	TBX1
TCF7	interacts-with	TLE4
TCF7	interacts-with	INS
TCF7	interacts-with	HNF4A
TCF7	interacts-with	MMP9
TCF7	interacts-with	MIRLET7D
TCF7	interacts-with	CARTPT
TCF7	interacts-with	PIK3R3
TCF7	interacts-with	SLC1A2
TCF7	interacts-with	TLK1
TCF7	interacts-with	FMO5
TCF7	interacts-with	LTBR
TCF7	interacts-with	STAT5B
TCF7	interacts-with	MAFK
TCF7	interacts-with	MIR491
TCF7	interacts-with	RTN4IP1
TCF7	interacts-with	TMX2
TCF7	interacts-with	HNRNPU
TCF7	interacts-with	NUFIP2
TCF7	interacts-with	ZNF7
TCF7	interacts-with	C2orf40
TCF7	interacts-with	CFAP70
TCF7	interacts-with	STXBP3
TCF7	interacts-with	MUC13
TCF7	interacts-with	EXOSC7
TCF7	interacts-with	VIM
TCF7	interacts-with	TTBK1
TCF7	interacts-with	PSMA4
TCF7	interacts-with	QRFPR
TCF7	interacts-with	CTNNBIP1
TCF7	interacts-with	TBCEL
TCF7	interacts-with	ACTR8
TCF7	interacts-with	AP4M1
TCF7	interacts-with	C6
TCF7	interacts-with	FLRT3
TCF7	interacts-with	FUS
TCF7	interacts-with	DUSP6
TCF7	interacts-with	CUL3
TCF7	interacts-with	CDKN2C
TCF7	interacts-with	NGFR
TCF7	interacts-with	DCAF10
TCF7	interacts-with	BRD4
TCF7	interacts-with	TTC22
TCF7	interacts-with	ATF6
TCF7	interacts-with	CD2BP2
TCF7	interacts-with	CBFA2T3
TCF7	interacts-with	NFIX
TCF7	interacts-with	ATXN1
TCF7	interacts-with	GPR45
TCF7	interacts-with	ATE1
TCF7	interacts-with	SPG11
TCF7	interacts-with	NCAPG
TCF7	interacts-with	MAPRE3
TCF7	interacts-with	RAB8B
TCF7	interacts-with	TNFRSF4
TCF7	interacts-with	KLHDC9
TCF7	interacts-with	HMMR
TCF7	interacts-with	CAPG
TCF7	interacts-with	LMOD3
TCF7	interacts-with	UACA
TCF7	interacts-with	MDM4
TCF7	interacts-with	ARFGAP1
TCF7	interacts-with	LETMD1
TCF7	interacts-with	GIN1
TCF7	interacts-with	PCDHB6
TCF7	interacts-with	NOCT
TCF7	interacts-with	CRY2
TCF7	interacts-with	NR2C1
TCF7	interacts-with	WDR7
TCF7	interacts-with	CLDN7
TCF7	interacts-with	LAMB2
TCF7	interacts-with	MMS22L
TCF7	interacts-with	EED
TCF7	interacts-with	AGBL3
TCF7	interacts-with	DCAF8
TCF7	interacts-with	FOXP2
TCF7	interacts-with	DAB2
TCF7	interacts-with	LRRC28
TCF7	interacts-with	DDX18
TCF7	interacts-with	CENPE
TCF7	interacts-with	XRCC2
TCF7	interacts-with	VGF
TCF7	interacts-with	MORC2
TCF7	interacts-with	THY1
TCF7	interacts-with	ACTL6A
TCF7	interacts-with	VPS72
TCF7	interacts-with	MAP3K1
TCF7	interacts-with	D2HGDH
TCF7	interacts-with	VWA9
TCF7	interacts-with	DECR2
TCF7	interacts-with	SLC5A1
TCF7	interacts-with	ACSL3
TCF7	interacts-with	WRB
TCF7	interacts-with	LENG1
TCF7	interacts-with	TCEAL1
TCF7	interacts-with	EIF4G2
TCF7	interacts-with	ATP2C1
TCF7	interacts-with	MDH2
TCF7	interacts-with	IL17B
TCF7	interacts-with	PLEKHA4
TCF7	interacts-with	ARCN1
TCF7	interacts-with	STK39
TCF7	interacts-with	RAG2
TCF7	interacts-with	MFAP3L
TCF7	interacts-with	PFKL
TCF7	interacts-with	PUS7L
TCF7	interacts-with	TIMM21
TCF7	interacts-with	ARID1A
TCF7	interacts-with	PPP1R16B
TCF7	interacts-with	DZIP3
TCF7	interacts-with	CAPN2
TCF7	interacts-with	R3HCC1
TCF7	interacts-with	RTFDC1
TCF7	interacts-with	SDC4
TCF7	interacts-with	UBE2G1
TCF7	interacts-with	GPR3
TCF7	interacts-with	ST3GAL5
TCF7	interacts-with	LSMEM1
TCF7	interacts-with	TOMM22
TCF7	interacts-with	ING1
TCF7	interacts-with	CHST10
TCF7	interacts-with	LYL1
TCF7	interacts-with	SLC22A18
TCF7	interacts-with	GATA2
TCF7	interacts-with	CCT2
TCF7	interacts-with	COL4A2
TCF7	interacts-with	PRRT2
TCF7	interacts-with	ACTB
TCF7	interacts-with	DPP3
TCF7	interacts-with	PDE3B
TCF7	interacts-with	TFG
TCF7	interacts-with	HDAC10
TCF7	interacts-with	CTH
TCF7	interacts-with	CACYBP
TCF7	interacts-with	COX7B
TCF7	interacts-with	ACLY
TCF7	interacts-with	MLLT6
TCF7	interacts-with	ADAM12
TCF7	interacts-with	RPS6KA4
TCF7	interacts-with	RALB
TCF7	interacts-with	ZNF668
TCF7	interacts-with	PNOC
TCF7	interacts-with	MORN1
TCF7	interacts-with	ICOSLG
TCF7	interacts-with	ABCB1
TCF7	interacts-with	CCAR2
TCF7	interacts-with	PHF5A
TCF7	interacts-with	GADD45A
TCF7	interacts-with	TOX4
TCF7	interacts-with	LZTS3
TCF7	interacts-with	DNAH8
TCF7	interacts-with	PMEPA1
TCF7	interacts-with	CIAO1
TCF7	interacts-with	TSPAN2
TCF7	interacts-with	FNTB
TCF7	interacts-with	C1orf189
TCF7	interacts-with	CORO1C
TCF7	interacts-with	SMUG1
TCF7	interacts-with	VPS39
TCF7	interacts-with	ZNF276
TCF7	interacts-with	SNRPC
TCF7	interacts-with	HIP1
TCF7	interacts-with	FBL
TCF7	interacts-with	SLC12A2
TCF7	interacts-with	RHOB
TCF7	interacts-with	HK3
TCF7	interacts-with	AHCTF1
TCF7	interacts-with	NKX2-3
TCF7	interacts-with	ZNF142
TCF7	interacts-with	ABCB8
TCF7	interacts-with	IGF2R
TCF7	interacts-with	NTMT1
TCF7	interacts-with	GTF2E1
TCF7	interacts-with	ANAPC4
TCF7	interacts-with	BCLAF1
TCF7	interacts-with	PLEC
TCF7	interacts-with	KDM4A
TCF7	interacts-with	TOP3A
TCF7	interacts-with	TTR
TCF7	interacts-with	RCAN1
TCF7	interacts-with	SMNDC1
TCF7	interacts-with	ABCA7
TCF7	interacts-with	ASCL1
TCF7	interacts-with	CASP7
TCF7	interacts-with	ZSWIM7
TCF7	interacts-with	EIF5
TCF7	interacts-with	C18orf25
TCF7	interacts-with	DMD
TCF7	interacts-with	IFT57
TCF7	interacts-with	RAB23
TCF7	interacts-with	B4GALNT2
TCF7	interacts-with	SH2B3
TCF7	interacts-with	UGT1A1
TCF7	interacts-with	H2AFY
TCF7	interacts-with	AMACR
TCF7	interacts-with	MAP3K7
TCF7	interacts-with	CRTC1
TCF7	interacts-with	FASTKD3
TCF7	interacts-with	TBX19
TCF7	interacts-with	AHR
TCF7	interacts-with	DCTN2
TCF7	interacts-with	MYF5
TCF7	interacts-with	USP5
TCF7	interacts-with	TADA2A
TCF7	interacts-with	ZHX2
TCF7	interacts-with	AMBN
TCF7	interacts-with	VPS4B
KRT20	interacts-with	COL1A2
KRT20	interacts-with	TP53
KRT20	interacts-with	KRT7
KRT20	interacts-with	PAX8
KRT20	interacts-with	MMP9
KRT20	interacts-with	ATXN1
KRT20	interacts-with	HMMR
KRT20	interacts-with	VIM
KRT20	interacts-with	IL6ST
KRT20	interacts-with	INSM1
KRT20	interacts-with	SNAI1
KRT20	interacts-with	KRT15
KRT20	interacts-with	AMACR
KRT20	interacts-with	EZH2
KRT20	interacts-with	AKT2
KRT20	interacts-with	MMP2
KRT20	interacts-with	PGR
KRT20	interacts-with	SETD7
KRT20	interacts-with	TNF
KRT20	interacts-with	NCAM1
KRT20	interacts-with	L3MBTL3
KRT20	interacts-with	ITLN1
KRT20	interacts-with	SMARCA4
KRT20	interacts-with	DMBT1
KRT20	interacts-with	CCDC85B
KRT20	interacts-with	MAPK3
KRT20	interacts-with	MYH11
KRT20	interacts-with	AHR
KRT20	interacts-with	CYSRT1
KRT20	interacts-with	SRC
KRT20	interacts-with	USHBP1
KRT20	interacts-with	TMPRSS4
KRT20	interacts-with	TMC5
KRT20	interacts-with	TMEM62
KRT20	interacts-with	BTNL3
KRT20	interacts-with	MRPL11
KRT20	interacts-with	H3F3C
KRT20	interacts-with	TBP
KRT20	interacts-with	RBBP5
KRT20	interacts-with	KLF5
KRT20	interacts-with	AHNAK2
KRT20	interacts-with	EHMT2
KRT20	interacts-with	SMARCA2
KRT20	interacts-with	EP400
KRT20	interacts-with	MYO5B
KRT20	interacts-with	CEACAM7
KRT20	interacts-with	RP5-998N21.10
KRT20	interacts-with	RPL9
KRT20	interacts-with	CXCL9
KRT20	interacts-with	KPNA6
KRT20	interacts-with	GATA4
KRT20	interacts-with	ACTA2
KRT20	interacts-with	EFHB
KRT20	interacts-with	MLH1
KRT20	interacts-with	ACR
KRT20	interacts-with	ROS1
KRT20	interacts-with	CLDN7
KRT20	interacts-with	AMBN
KRT20	interacts-with	RNASEL
KRT20	interacts-with	ACTB
KRT20	interacts-with	ETV6
KRT20	interacts-with	ALDH3A1
KRT20	interacts-with	RPS6
KRT20	interacts-with	KMT2C
KRT20	interacts-with	TDO2
KRT20	interacts-with	MUC13
KRT20	interacts-with	HNF4A
KRT20	interacts-with	ADAMTSL4
KRT20	interacts-with	SNRK
KRT20	interacts-with	HIST1H2AH
KRT20	interacts-with	NGFR
KRT20	interacts-with	NUP214
KRT20	interacts-with	TRRAP
KRT20	interacts-with	TGFB1
KRT20	interacts-with	TGFB1I1
KRT20	interacts-with	BMP2
KRT20	interacts-with	KDM4A
KRT20	interacts-with	FUT1
RPE65	interacts-with	APOB
RPE65	interacts-with	ACTB
RPE65	interacts-with	AIPL1
RPE65	interacts-with	GUCY2D
RPE65	interacts-with	STARD3
RPE65	interacts-with	IL6ST
RPE65	interacts-with	BCO2
RPE65	interacts-with	TNF
RPE65	interacts-with	NRL
RPE65	interacts-with	RBP4
RPE65	interacts-with	RARA
RPE65	interacts-with	LIPC
RPE65	interacts-with	ARID4B
RPE65	interacts-with	HBEGF
RPE65	interacts-with	SDHA
RPE65	interacts-with	MAPK3
RPE65	interacts-with	AQP5
RPE65	interacts-with	MARCH6
RPE65	interacts-with	CCT2
RPE65	interacts-with	TP53
RPE65	interacts-with	ABCB1
RPE65	interacts-with	HR
RPE65	interacts-with	HNF4A
RPE65	interacts-with	TBP
RPE65	interacts-with	NGFR
RPE65	interacts-with	IMPG2
RPE65	interacts-with	TGFB1
RPE65	interacts-with	HDAC3
NCOR1	interacts-with	RXRB
NCOR1	interacts-with	COL1A2
NCOR1	interacts-with	APBB1
NCOR1	interacts-with	KLF9
NCOR1	interacts-with	NR1I3
NCOR1	interacts-with	ACTB
NCOR1	interacts-with	SAMD13
NCOR1	interacts-with	MED28
NCOR1	interacts-with	ZNF789
NCOR1	interacts-with	FKBP5
NCOR1	interacts-with	NR3C2
NCOR1	interacts-with	SQSTM1
NCOR1	interacts-with	INS
NCOR1	interacts-with	KDM4A
NCOR1	interacts-with	CLOCK
NCOR1	interacts-with	ANKRD11
NCOR1	interacts-with	CDKN2C
NCOR1	interacts-with	DCAF8
NCOR1	interacts-with	STAT6
NCOR1	interacts-with	MMP9
NCOR1	interacts-with	XIST
NCOR1	interacts-with	NR5A1
NCOR1	interacts-with	TP53
NCOR1	interacts-with	NUP214
NCOR1	interacts-with	TNF
NCOR1	interacts-with	IP6K2
NCOR1	interacts-with	HDAC3
NCOR1	interacts-with	UGT1A1
NCOR1	interacts-with	MAP3K1
NCOR1	interacts-with	HNF4A
NCOR1	interacts-with	MPPE1
NCOR1	interacts-with	ATF6
NCOR1	interacts-with	DNAH8
NCOR1	interacts-with	EZH2
NCOR1	interacts-with	SHANK2
NCOR1	interacts-with	RARA
NCOR1	interacts-with	PAK4
NCOR1	interacts-with	SNW1
NCOR1	interacts-with	SASH3
NCOR1	interacts-with	PAX5
NCOR1	interacts-with	HPGDS
NCOR1	interacts-with	RAG2
NCOR1	interacts-with	CBFA2T3
NCOR1	interacts-with	ZBTB33
NCOR1	interacts-with	GPR3
NCOR1	interacts-with	SETD7
NCOR1	interacts-with	PPIL4
NCOR1	interacts-with	KDM5B
NCOR1	interacts-with	ARID4B
NCOR1	interacts-with	SMARCA4
NCOR1	interacts-with	SNRNP40
NCOR1	interacts-with	PEG3
NCOR1	interacts-with	DZIP3
NCOR1	interacts-with	EP400
NCOR1	interacts-with	MIRLET7D
NCOR1	interacts-with	KPRP
NCOR1	interacts-with	PDCD2
NCOR1	interacts-with	ARID1A
NCOR1	interacts-with	SIRT7
NCOR1	interacts-with	ATXN1
NCOR1	interacts-with	ATXN7
NCOR1	interacts-with	RP5-998N21.10
NCOR1	interacts-with	SMARCA2
NCOR1	interacts-with	ZNF135
NCOR1	interacts-with	GATA4
NCOR1	interacts-with	GLIS3
NCOR1	interacts-with	UBQLN1
NCOR1	interacts-with	CTCFL
NCOR1	interacts-with	KLF5
NCOR1	interacts-with	YY1AP1
NCOR1	interacts-with	SCYL1
NCOR1	interacts-with	PPIAL4G
NCOR1	interacts-with	TADA2A
NCOR1	interacts-with	MUC20
NCOR1	interacts-with	MIR4725
NCOR1	interacts-with	RAB5A
NCOR1	interacts-with	TBP
NCOR1	interacts-with	PIAS4
NCOR1	interacts-with	HIST1H2BH
NCOR1	interacts-with	IRF4
NCOR1	interacts-with	RBBP5
NCOR1	interacts-with	TRRAP
NCOR1	interacts-with	KDM5C
NCOR1	interacts-with	GTF2B
NCOR1	interacts-with	SRSF1
NCOR1	interacts-with	MAPK3
NCOR1	interacts-with	HIST1H2AH
NCOR1	interacts-with	HSPA1B
NCOR1	interacts-with	LIPC
NCOR1	interacts-with	EED
NCOR1	interacts-with	RFPL4B
NCOR1	interacts-with	SNAI1
NCOR1	interacts-with	ZBTB4
NCOR1	interacts-with	TBX2
NCOR1	interacts-with	ZNF142
NCOR1	interacts-with	PLEKHA4
NCOR1	interacts-with	HIST1H2BK
NCOR1	interacts-with	BRD4
NCOR1	interacts-with	ZBTB2
NCOR1	interacts-with	TBR1
NCOR1	interacts-with	PGR
NCOR1	interacts-with	PHB2
NCOR1	interacts-with	GATA2
NCOR1	interacts-with	ARC
NCOR1	interacts-with	PLEC
NCOR1	interacts-with	SNX1
NCOR1	interacts-with	TCF7L2
NCOR1	interacts-with	EHMT2
NCOR1	interacts-with	ACTL6A
NCOR1	interacts-with	DDX39A
NCOR1	interacts-with	CEBPA
NCOR1	interacts-with	CHD9
NCOR1	interacts-with	ATXN3
NCOR1	interacts-with	DNAJC7
NCOR1	interacts-with	PPIB
NCOR1	interacts-with	ASB15
NCOR1	interacts-with	S100B
NCOR1	interacts-with	SRC
NCOR1	interacts-with	PARP1
NCOR1	interacts-with	CBX3
NCOR1	interacts-with	NR4A3
NCOR1	interacts-with	FHL2
NCOR1	interacts-with	B4GALT2
NCOR1	interacts-with	LARP7
NCOR1	interacts-with	H3F3C
NCOR1	interacts-with	MIR584
NCOR1	interacts-with	PMEPA1
NCOR1	interacts-with	SMARCA1
NCOR1	interacts-with	MOCS3
NCOR1	interacts-with	MIR7-3
NCOR1	interacts-with	DNAJC11
NCOR1	interacts-with	ZNF276
NCOR1	interacts-with	MIR199B
NCOR1	interacts-with	ING5
NCOR1	interacts-with	CSF3R
NCOR1	interacts-with	RGPD2
NCOR1	interacts-with	IRF8
NCOR1	interacts-with	MIR4525
NCOR1	interacts-with	KIAA1429
NCOR1	interacts-with	ING1
NCOR1	interacts-with	PAX8
NCOR1	interacts-with	LIFR
NCOR1	interacts-with	ETV6
NCOR1	interacts-with	MIR140
NCOR1	interacts-with	ZNF516
NCOR1	interacts-with	ZNF292
NCOR1	interacts-with	RBM33
NCOR1	interacts-with	PRDM15
NCOR1	interacts-with	MAML3
NCOR1	interacts-with	ANKRD31
NCOR1	interacts-with	MPHOSPH9
NCOR1	interacts-with	MIR98
NCOR1	interacts-with	CCL3
NCOR1	interacts-with	CHD3
NCOR1	interacts-with	CRTC1
NCOR1	interacts-with	MIR147A
NCOR1	interacts-with	NR2C1
NCOR1	interacts-with	MIR96
NCOR1	interacts-with	MIR299
NCOR1	interacts-with	KARS
NCOR1	interacts-with	STMN1
NCOR1	interacts-with	CCAR2
NCOR1	interacts-with	HDAC10
NCOR1	interacts-with	VPS72
NCOR1	interacts-with	RCOR3
NCOR1	interacts-with	AKT2
NCOR1	interacts-with	PRNP
NCOR1	interacts-with	RPA2
NCOR1	interacts-with	ROS1
NCOR1	interacts-with	MRPS21
NCOR1	interacts-with	PDK3
NCOR1	interacts-with	ZC3H7B
NCOR1	interacts-with	MIR4677
NCOR1	interacts-with	HR
NCOR1	interacts-with	MIR576
NCOR1	interacts-with	MIR16-2
NCOR1	interacts-with	MBD2
NCOR1	interacts-with	LENG1
NCOR1	interacts-with	MIR378A
NCOR1	interacts-with	NFIX
NCOR1	interacts-with	KMT2C
NCOR1	interacts-with	TWIST2
NCOR1	interacts-with	RPS6
NCOR1	interacts-with	H2AFY
NCOR1	interacts-with	TFAP2D
NCOR1	interacts-with	ACVR1B
NCOR1	interacts-with	RBP4
NCOR1	interacts-with	RNF20
NCOR1	interacts-with	GAK
NCOR1	interacts-with	PRRT2
NCOR1	interacts-with	COMT
NCOR1	interacts-with	MAP3K12
NCOR1	interacts-with	TGFB1I1
